param n := 6;
param agent := 3;
param gamma := 0.8;
set S[1] := 1 2 3 4 5 6 7 8 9 10 11 12 13 ;
set A[1] := 1 2 3 4 5 ;
set S[2] := 1 2 3 4 5 6 7 8 9 10 11 12 13 ;
set A[2] := 1 2 3 4 5 ;
set S[3] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ;
set A[3] := 1 2 3 4 ;
set S[4] := 1 2 3 4 5 6 7 8 9 10 ;
25 0.0 0.0 0.0 0.0 0.0 
26 0.0 0.0 0.0 0.0 0.0 
27 9.0 9.0 9.0 9.0 9.0 
28 0.0 0.0 0.0 0.0 0.0 
29 8.0 8.0 8.0 8.0 8.0 
30 0.0 0.0 0.0 0.0 0.0 
31 8.0 8.0 8.0 8.0 8.0 
32 0.0 0.0 0.0 0.0 0.0 
33 10.0 10.0 10.0 10.0 10.0 
34 0.0 0.0 0.0 0.0 0.0 
35 0.0 0.0 0.0 0.0 0.0 
36 0.0 0.0 0.0 0.0 0.0 
37 0.0 0.0 0.0 0.0 0.0 
;
param alpha := 
[1,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[2,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[3,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.0 11 0.0 12 0.0 13 0.0 14 0.0 15 0.0 16 0.0 17 0.0 18 0.0 19 0.0 20 0.0 21 0.0 22 0.0 23 0.333333333333 24 0.333333333333 25 0.333333333333 
[4,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.333333333333 9 0.333333333333 10 0.333333333333 
[5,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[6,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.0 11 0.0 12 0.0 13 0.0 14 0.0 15 0.0 16 0.0 17 0.0 18 0.0 19 0.0 20 0.0 21 0.0 22 0.0 23 0.0 24 0.0 25 0.0 26 0.0 27 0.0 28 0.0 29 0.0 30 0.0 31 0.0 32 0.0 33 0.0 34 0.25 35 0.25 36 0.25 37 0.25 
;
set all_numcons := 1 2 ;
set all_numprims := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 ;
set all_numevents := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
param all_creward := 1 12 2 10 ;
param all_primitives : 1 2 3 4 := 
1 1 10 1 3
2 1 11 1 5
3 1 12 1 7
4 1 13 1 9
5 2 10 1 3
6 2 11 1 5
7 2 12 1 7
8 2 13 1 9
9 3 17 1 5
10 3 23 1 18
11 3 19 1 9
12 3 24 1 20
13 3 21 1 13
14 3 25 1 22
15 4 8 1 3
16 4 9 1 5
17 4 10 1 7
18 5 10 1 3
19 5 11 1 5
20 5 12 1 7
21 5 13 1 9
22 6 26 1 6
23 6 34 1 27
24 6 28 1 11
25 6 35 1 29
26 6 30 1 16
27 6 36 1 31
28 6 32 1 21
29 6 37 1 33
;
set all_events[1] := 1 ;
set all_events[2] := 2 ;
set all_events[3] := 3 ;
set all_events[4] := 4 ;
set all_events[5] := 5 ;
set all_events[6] := 6 ;
set all_events[7] := 7 ;
set all_events[8] := 8 ;
set all_events[9] := 9 10 ;
set all_events[10] := 11 12 ;
set all_events[11] := 13 14 ;
set all_events[12] := 15 ;
set all_events[13] := 16 ;
set all_events[14] := 17 ;
set all_events[15] := 18 ;
set all_events[16] := 19 ;
set all_events[17] := 20 ;
set all_events[18] := 21 ;
set all_events[19] := 22 23 ;
set all_events[20] := 24 25 ;
set all_events[21] := 26 27 ;
set all_events[22] := 28 29 ;

set all_cons[1] := 1 5 9 15 19 ;
set all_cons[2] := 4 7 14 18 22 ;

set agent_numcons := 1 ;
set agent_numprims := 9 10 ;
set agent_numevents := 9 ;
param agent_creward := 1 12 ;

param agent_primitives : 1 2 3 4 := 
9 3 17 1 5
10 3 23 1 18
;
set agent_events[9] := 9 10 ;

set agent_cons[1] := 9 ;


param theta := 0.01;
param Rmax := 12.0;
param Rmin := 5.0;

param x := 
[1,*,*] : 1 2 3 4 5 := 
1 0.0001 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 0.0001 
11 0.0001 0.0001 0.0001 0.0001 0.0001 
12 0.0001 0.0001 0.0001 0.0001 0.0001 
13 0.0001 0.0001 0.0001 0.0001 0.0001 
[2,*,*] : 1 2 3 4 5 := 
1 0.0001 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 0.0001 
11 0.0001 0.0001 0.0001 0.0001 0.0001 
12 0.0001 0.0001 0.0001 0.0001 0.0001 
13 0.0001 0.0001 0.0001 0.0001 0.0001 
[3,*,*] : 1 2 3 4 := 
1 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 
11 0.0001 0.0001 0.0001 0.0001 
12 0.0001 0.0001 0.0001 0.0001 
13 0.0001 0.0001 0.0001 0.0001 
14 0.0001 0.0001 0.0001 0.0001 
15 0.0001 0.0001 0.0001 0.0001 
16 0.0001 0.0001 0.0001 0.0001 
17 0.0001 0.0001 0.0001 0.0001 
18 0.0001 0.0001 0.0001 0.0001 
19 0.0001 0.0001 0.0001 0.0001 
20 0.0001 0.0001 0.0001 0.0001 
21 0.0001 0.0001 0.0001 0.0001 
22 0.0001 0.0001 0.0001 0.0001 
23 0.0001 0.0001 0.0001 0.0001 
24 0.0001 0.0001 0.0001 0.0001 
25 0.0001 0.0001 0.0001 0.0001 
[4,*,*] : 1 2 3 4 := 
1 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 
[5,*,*] : 1 2 3 4 5 := 
1 0.0001 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 0.0001 
11 0.0001 0.0001 0.0001 0.0001 0.0001 
12 0.0001 0.0001 0.0001 0.0001 0.0001 
13 0.0001 0.0001 0.0001 0.0001 0.0001 
[6,*,*] : 1 2 3 4 5 := 
1 0.0001 0.0001 0.0001 0.0001 0.0001 
2 0.0001 0.0001 0.0001 0.0001 0.0001 
3 0.0001 0.0001 0.0001 0.0001 0.0001 
4 0.0001 0.0001 0.0001 0.0001 0.0001 
5 0.0001 0.0001 0.0001 0.0001 0.0001 
6 0.0001 0.0001 0.0001 0.0001 0.0001 
7 0.0001 0.0001 0.0001 0.0001 0.0001 
8 0.0001 0.0001 0.0001 0.0001 0.0001 
9 0.0001 0.0001 0.0001 0.0001 0.0001 
10 0.0001 0.0001 0.0001 0.0001 0.0001 
11 0.0001 0.0001 0.0001 0.0001 0.0001 
12 0.0001 0.0001 0.0001 0.0001 0.0001 
13 0.0001 0.0001 0.0001 0.0001 0.0001 
14 0.0001 0.0001 0.0001 0.0001 0.0001 
15 0.0001 0.0001 0.0001 0.0001 0.0001 
16 0.0001 0.0001 0.0001 0.0001 0.0001 
17 0.0001 0.0001 0.0001 0.0001 0.0001 
18 0.0001 0.0001 0.0001 0.0001 0.0001 
19 0.0001 0.0001 0.0001 0.0001 0.0001 
20 0.0001 0.0001 0.0001 0.0001 0.0001 
21 0.0001 0.0001 0.0001 0.0001 0.0001 
22 0.0001 0.0001 0.0001 0.0001 0.0001 
23 0.0001 0.0001 0.0001 0.0001 0.0001 
24 0.0001 0.0001 0.0001 0.0001 0.0001 
25 0.0001 0.0001 0.0001 0.0001 0.0001 
26 0.0001 0.0001 0.0001 0.0001 0.0001 
27 0.0001 0.0001 0.0001 0.0001 0.0001 
28 0.0001 0.0001 0.0001 0.0001 0.0001 
29 0.0001 0.0001 0.0001 0.0001 0.0001 
30 0.0001 0.0001 0.0001 0.0001 0.0001 
31 0.0001 0.0001 0.0001 0.0001 0.0001 
32 0.0001 0.0001 0.0001 0.0001 0.0001 
33 0.0001 0.0001 0.0001 0.0001 0.0001 
34 0.0001 0.0001 0.0001 0.0001 0.0001 
35 0.0001 0.0001 0.0001 0.0001 0.0001 
36 0.0001 0.0001 0.0001 0.0001 0.0001 
37 0.0001 0.0001 0.0001 0.0001 0.0001 
;
