param n := 6;
param agent := 1;
param gamma := 0.8;
set S[1] := 1 2 3 4 5 6 7 8 9 10 11 12 13 ;
set A[1] := 1 2 3 4 5 ;
set S[2] := 1 2 3 4 5 6 7 8 9 10 11 12 13 ;
set A[2] := 1 2 3 4 5 ;
set S[3] := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ;
set A[3] := 1 2 3 4 ;
set S[4] := 1 2 3 4 5 6 7 8 9 10 ;
25 0.0 0.0 0.0 0.0 0.0 
26 0.0 0.0 0.0 0.0 0.0 
27 9.0 9.0 9.0 9.0 9.0 
28 0.0 0.0 0.0 0.0 0.0 
29 8.0 8.0 8.0 8.0 8.0 
30 0.0 0.0 0.0 0.0 0.0 
31 8.0 8.0 8.0 8.0 8.0 
32 0.0 0.0 0.0 0.0 0.0 
33 10.0 10.0 10.0 10.0 10.0 
34 0.0 0.0 0.0 0.0 0.0 
35 0.0 0.0 0.0 0.0 0.0 
36 0.0 0.0 0.0 0.0 0.0 
37 0.0 0.0 0.0 0.0 0.0 
;
param alpha := 
[1,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[2,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[3,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.0 11 0.0 12 0.0 13 0.0 14 0.0 15 0.0 16 0.0 17 0.0 18 0.0 19 0.0 20 0.0 21 0.0 22 0.0 23 0.333333333333 24 0.333333333333 25 0.333333333333 
[4,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.333333333333 9 0.333333333333 10 0.333333333333 
[5,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.25 11 0.25 12 0.25 13 0.25 
[6,*] := 1 0.0 2 0.0 3 0.0 4 0.0 5 0.0 6 0.0 7 0.0 8 0.0 9 0.0 10 0.0 11 0.0 12 0.0 13 0.0 14 0.0 15 0.0 16 0.0 17 0.0 18 0.0 19 0.0 20 0.0 21 0.0 22 0.0 23 0.0 24 0.0 25 0.0 26 0.0 27 0.0 28 0.0 29 0.0 30 0.0 31 0.0 32 0.0 33 0.0 34 0.25 35 0.25 36 0.25 37 0.25 
;
set all_numcons := 1 2 ;
set all_numprims := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 ;
set all_numevents := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 ;
param all_creward := 1 12 2 10 ;
param all_primitives : 1 2 3 4 := 
1 1 10 1 3
2 1 11 1 5
3 1 12 1 7
4 1 13 1 9
5 2 10 1 3
6 2 11 1 5
7 2 12 1 7
8 2 13 1 9
9 3 17 1 5
10 3 23 1 18
11 3 19 1 9
12 3 24 1 20
13 3 21 1 13
14 3 25 1 22
15 4 8 1 3
16 4 9 1 5
17 4 10 1 7
18 5 10 1 3
19 5 11 1 5
20 5 12 1 7
21 5 13 1 9
22 6 26 1 6
23 6 34 1 27
24 6 28 1 11
25 6 35 1 29
26 6 30 1 16
27 6 36 1 31
28 6 32 1 21
29 6 37 1 33
;
set all_events[1] := 1 ;
set all_events[2] := 2 ;
set all_events[3] := 3 ;
set all_events[4] := 4 ;
set all_events[5] := 5 ;
set all_events[6] := 6 ;
set all_events[7] := 7 ;
set all_events[8] := 8 ;
set all_events[9] := 9 10 ;
set all_events[10] := 11 12 ;
set all_events[11] := 13 14 ;
set all_events[12] := 15 ;
set all_events[13] := 16 ;
set all_events[14] := 17 ;
set all_events[15] := 18 ;
set all_events[16] := 19 ;
set all_events[17] := 20 ;
set all_events[18] := 21 ;
set all_events[19] := 22 23 ;
set all_events[20] := 24 25 ;
set all_events[21] := 26 27 ;
set all_events[22] := 28 29 ;

set all_cons[1] := 1 5 9 15 19 ;
set all_cons[2] := 4 7 14 18 22 ;

set agent_numcons := 1 2 ;
set agent_numprims := 1 4 ;
set agent_numevents := 1 4 ;
param agent_creward := 1 12 2 10 ;

param agent_primitives : 1 2 3 4 := 
1 1 10 1 3
4 1 13 1 9
;
set agent_events[1] := 1 ;
set agent_events[4] := 4 ;

set agent_cons[1] := 1 ;
set agent_cons[2] := 4 ;


param theta := 0.01;
param Rmax := 12.0;
param Rmin := 5.0;

param x := 
[1,*,*] : 1 2 3 4 5 := 
1 3.2 1e-08 1e-08 1e-08 1e-08 
2 0.258039 1e-08 1e-08 1e-08 1e-08 
3 0.0118638 0.0118637 0.0118637 0.0118637 0.0118637 
4 0.04 1e-08 1e-08 1e-08 1e-08 
5 0.032 0.032 0.032 0.032 0.032 
6 0.04 1e-08 1e-08 1e-08 1e-08 
7 0.032 0.032 0.032 0.032 0.032 
8 0.0165284 1e-08 1e-08 1e-08 1e-08 
9 0.0132228 0.0132228 0.0132228 0.0132227 0.0132228 
10 0.0926852 0.157315 1e-08 1e-08 1e-08 
11 0.25 1e-08 1e-08 1e-08 1e-08 
12 0.25 1e-08 1e-08 1e-08 1e-08 
13 0.103303 0.146697 1e-08 1e-08 1e-08 
[2,*,*] : 1 2 3 4 5 := 
1 3.2 1e-08 1e-08 1e-08 1e-08 
2 0.292986 1e-08 1e-08 1e-08 1e-08 
3 0.0118638 0.0118636 0.0118636 0.0118636 0.0118636 
4 0.04 1e-08 1e-08 1e-08 1e-08 
5 0.0319998 0.0320007 0.0319999 0.0319996 0.032 
6 0.0095392 1e-08 1e-08 1e-08 1e-08 
7 0.0076313 0.00763145 0.0076314 0.00763151 0.00763118 
8 0.04 1e-08 1e-08 1e-08 1e-08 
9 0.0319998 0.0320007 0.0319999 0.0319996 0.032 
10 0.0926847 0.157315 1e-08 1e-08 1e-08 
11 0.25 1e-08 1e-08 1e-08 1e-08 
12 0.0596201 0.19038 1e-08 1e-08 1e-08 
13 0.25 1e-08 1e-08 1e-08 1e-08 
[3,*,*] : 1 2 3 4 := 
1 2.56 1e-08 1e-08 1e-08 
2 0.00872752 1e-08 1e-08 1e-08 
3 0.0326347 1e-08 1e-08 1e-08 
4 0.0380735 1e-08 1e-08 1e-08 
5 0.0087275 0.0087275 0.00872754 0.00872756 
6 0.0153494 1e-08 1e-08 1e-08 
7 0.0304588 1e-08 1e-08 1e-08 
8 0.032634 1e-08 1e-08 1e-08 
9 0.0304587 0.0304591 0.0304586 0.0304588 
10 0.0761474 1e-08 1e-08 1e-08 
11 0.00767469 1e-08 1e-08 1e-08 
12 0.0261076 1e-08 1e-08 1e-08 
13 0.0261078 0.0261074 0.0261076 0.0261076 
14 0.0652688 1e-08 1e-08 1e-08 
15 0.0380732 1e-08 1e-08 1e-08 
16 0.00767467 1e-08 1e-08 1e-08 
17 0.054547 1e-08 1e-08 1e-08 
18 0.00959338 0.00959337 0.00959339 0.00959337 
19 0.190367 1e-08 1e-08 1e-08 
20 0.0475923 0.047592 0.047592 0.0475915 
21 0.163172 1e-08 1e-08 1e-08 
22 0.040793 0.0407934 0.0407926 0.040793 
23 0.0599586 1e-08 0.1204 0.152974 
24 0.29745 1e-08 0.0358838 1e-08 
25 0.254956 0.0561921 0.0221851 1e-08 
[4,*,*] : 1 2 3 4 := 
1 3.2 1e-08 1e-08 1e-08 
2 0.266894 1e-08 1e-08 1e-08 
3 0.0533364 0.0533344 0.0533323 0.0533302 
4 0.0533333 1e-08 1e-08 1e-08 
5 0.0533334 0.053333 0.0533335 0.0533333 
6 0.0106212 1e-08 1e-08 1e-08 
7 0.0106212 0.0106213 0.0106212 0.0106212 
8 0.333333 1e-08 1e-08 1e-08 
9 0.333333 1e-08 1e-08 1e-08 
10 0.0663828 0.266951 1e-08 1e-08 
[5,*,*] : 1 2 3 4 5 := 
1 3.2 1e-08 1e-08 1e-08 1e-08 
2 0.280509 1e-08 1e-08 1e-08 1e-08 
3 0.00906861 0.00906868 0.00906868 0.00906867 0.00906867 
4 0.04 1e-08 1e-08 1e-08 1e-08 
5 0.0319999 0.032 0.0320001 0.0319999 0.032 
6 0.04 1e-08 1e-08 1e-08 1e-08 
7 0.032 0.032 0.0320001 0.0319999 0.032 
8 0.0148296 1e-08 1e-08 1e-08 1e-08 
9 0.0118637 0.0118637 0.0118637 0.0118637 0.0118637 
10 0.0708489 0.179151 1e-08 1e-08 1e-08 
11 0.25 1e-08 1e-08 1e-08 1e-08 
12 0.25 1e-08 1e-08 1e-08 1e-08 
13 0.0926851 0.157315 1e-08 1e-08 1e-08 
[6,*,*] : 1 2 3 4 5 := 
1 2.56 1e-08 1e-08 1e-08 1e-08 
2 0.00990849 1e-08 1e-08 1e-08 1e-08 
3 0.00810493 1e-08 1e-08 1e-08 1e-08 
4 0.0229458 1e-08 1e-08 1e-08 1e-08 
5 0.0229013 1e-08 1e-08 1e-08 1e-08 
6 0.00792695 0.00792657 0.00792683 0.00792691 0.00792675 
7 0.0147264 1e-08 1e-08 1e-08 1e-08 
8 0.0229373 1e-08 1e-08 1e-08 1e-08 
9 0.00810464 1e-08 1e-08 1e-08 1e-08 
10 0.0229418 1e-08 1e-08 1e-08 1e-08 
11 0.0183487 0.0183499 0.0183497 0.0183493 0.0183516 
12 0.045804 1e-08 1e-08 1e-08 1e-08 
13 0.00736316 1e-08 1e-08 1e-08 1e-08 
14 0.0229093 1e-08 1e-08 1e-08 1e-08 
15 0.00810459 1e-08 1e-08 1e-08 1e-08 
16 0.0183267 0.0183268 0.0183289 0.0183279 0.0183269 
17 0.0458891 1e-08 1e-08 1e-08 1e-08 
18 0.0229014 1e-08 1e-08 1e-08 1e-08 
19 0.00736312 1e-08 1e-08 1e-08 1e-08 
20 0.0109303 1e-08 1e-08 1e-08 1e-08 
21 0.00874425 0.00874423 0.00874416 0.00874437 0.00874438 
22 0.0162097 1e-08 1e-08 1e-08 1e-08 
23 0.0229437 1e-08 1e-08 1e-08 1e-08 
24 0.022905 1e-08 1e-08 1e-08 1e-08 
25 0.00736313 1e-08 1e-08 1e-08 1e-08 
26 0.0619281 1e-08 1e-08 1e-08 1e-08 
27 0.00920396 0.00920414 0.009204 0.00920395 0.00920397 
28 0.143358 1e-08 1e-08 1e-08 1e-08 
29 0.0286265 0.0286267 0.0286286 0.0286268 0.0286314 
30 0.143183 1e-08 1e-08 1e-08 1e-08 
31 0.0286799 0.0286823 0.0286772 0.0286815 0.0286797 
32 0.0683147 1e-08 1e-08 1e-08 1e-08 
33 0.0101312 0.0101312 0.0101309 0.0101308 0.010131 
34 0.0719063 1e-08 0.10853 1e-08 0.0695637 
35 0.223656 1e-08 1e-08 0.026344 1e-08 
36 0.224063 1e-08 0.0259365 1e-08 1e-08 
37 0.0791485 0.0630289 1e-08 0.107823 1e-08 
;
